"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","molecular_function","GO:0003674","0.000019937885008153444","4.7003209131259105","17055","353","202","39530","LOC111131721,LOC111136710,LOC111136736,LOC111121126,LOC111103474,LOC111127822,LOC111133473,LOC111099738,LOC111122323,LOC111122337,LOC111109904,LOC111110538,LOC111124617,LOC111121595,LOC111120891,LOC111120892,LOC111119597,LOC111121460,LOC111121095,LOC111120052,LOC111120050,LOC111118943,LOC111121380,LOC111120668,LOC111120667,LOC111119904,LOC111120542,LOC111122041,LOC111119390,LOC111119384,LOC111122184,LOC111121901,LOC111121989,LOC111120189,LOC111120135,LOC111120488,LOC111120714,LOC111119826,LOC111122281,LOC111118587,LOC111118591,LOC111120270,LOC111119527,LOC111121527,LOC111120388,LOC111119759,LOC111123111,LOC111122736,LOC111126461,LOC111125194,LOC111126760,LOC111126423,LOC111123250,LOC111124238,LOC111125041,LOC111125040,LOC111122629,LOC111123535,LOC111124758,LOC111124757,LOC111123885,LOC111123710,LOC111123703,LOC111130275,LOC111130883,LOC111130599,LOC111130899,LOC111131462,LOC111130738,LOC111129474,LOC111129477,LOC111129918,LOC111131730,LOC111131488,LOC111129238,LOC111131830,LOC111131560,LOC111131056,LOC111129691,LOC111129828,LOC111129299,LOC111129857,LOC111129858,LOC111129786,LOC111136051,LOC111136760,LOC111137049,LOC111135725,LOC111138472,LOC111135614,LOC111136174,LOC111135147,LOC111136184,LOC111137071,LOC111132160,LOC111136305,LOC111136304,LOC111137505,LOC111137718,LOC111136310,LOC111099230,LOC111134340,LOC111134341,LOC111138049,LOC111132178,LOC111133522,LOC111132186,LOC111134699,LOC111134700,LOC111137562,LOC111137949,LOC111136239,LOC111133534,LOC111136237,LOC111136234,LOC111136236,LOC111136235,LOC111134969,LOC111135001,LOC111133341,LOC111133343,LOC111137731,LOC111135360,LOC111135053,LOC111137761,LOC111136180,LOC111136723,LOC111137319,LOC111136448,LOC111136449,LOC111136451,LOC111135575,LOC111132244,LOC111134961,LOC111135868,LOC111135869,LOC111135867,LOC111136935,LOC111136727,LOC111137552,LOC111137553,LOC111137596,LOC111135795,LOC111134649,LOC111134641,LOC111137365,LOC111138013,LOC111138392,LOC111137819,LOC111135002,LOC111135841,LOC111135843,LOC111132115,LOC111132209,LOC111099069,LOC111138175,LOC111138386,LOC111138387,LOC111135753,LOC111135746,LOC111135736,LOC111135742,LOC111135739,LOC111135744,LOC111135748,LOC111135738,LOC111135754,LOC111135745,LOC111135734,LOC111135740,LOC111135741,LOC111138462,LOC111135946,LOC111133801,LOC111133803,LOC111133802,LOC111134966,LOC111137040,LOC111137041,LOC111136036,LOC111136549,LOC111134273,LOC111135726,LOC111132337,LOC111132338,LOC111133489,LOC111136769,LOC111138064,LOC111136126,LOC111133010,LOC111135491,LOC111135492,LOC111136272,LOC111136270,LOC111136266,LOC111136263,LOC111136264,LOC111136267,LOC111136279,LOC111138112,LOC111099222,LOC111133224"
"GO:MF","G protein-coupled receptor activity","GO:0004930","0.0005378802730913481","3.2693143832970253","750","23","6","39530","LOC111121126,LOC111133473,LOC111099738,LOC111109904,LOC111121595,LOC111121460"
"GO:MF","catalytic activity","GO:0003824","0.000543434085652004","3.2648531249422006","5656","327","77","39530","LOC111136710,LOC111136736,LOC111103474,LOC111119597,LOC111120052,LOC111120050,LOC111121380,LOC111120668,LOC111120542,LOC111122041,LOC111120189,LOC111120135,LOC111118587,LOC111118591,LOC111119527,LOC111121527,LOC111125194,LOC111126760,LOC111123250,LOC111124758,LOC111124757,LOC111123710,LOC111130883,LOC111130599,LOC111131462,LOC111130738,LOC111129477,LOC111131730,LOC111131830,LOC111131560,LOC111136051,LOC111136760,LOC111135147,LOC111136310,LOC111099230,LOC111134340,LOC111138049,LOC111132178,LOC111134699,LOC111134700,LOC111137562,LOC111137949,LOC111133534,LOC111136237,LOC111136234,LOC111136236,LOC111136235,LOC111135001,LOC111137731,LOC111135360,LOC111136180,LOC111136723,LOC111136449,LOC111136451,LOC111132244,LOC111134961,LOC111135867,LOC111136727,LOC111137596,LOC111135795,LOC111135002,LOC111135841,LOC111138175,LOC111138386,LOC111135736,LOC111135739,LOC111135744,LOC111135754,LOC111135740,LOC111135741,LOC111138462,LOC111135946,LOC111137040,LOC111137041,LOC111136549,LOC111135726,LOC111132337"
"GO:MF","alcohol binding","GO:0043178","0.0018469286930697213","2.73354987164376","8","350","3","39530","LOC111138392,LOC111138462,LOC111138112"
"GO:MF","transmembrane signaling receptor activity","GO:0004888","0.0018469286930697213","2.73354987164376","1211","54","9","39530","LOC111121126,LOC111133473,LOC111099738,LOC111109904,LOC111121595,LOC111121460,LOC111119904,LOC111120714,LOC111122281"
"GO:MF","molecular transducer activity","GO:0060089","0.0018469286930697213","2.73354987164376","1238","54","9","39530","LOC111121126,LOC111133473,LOC111099738,LOC111109904,LOC111121595,LOC111121460,LOC111119904,LOC111120714,LOC111122281"
"GO:MF","signaling receptor activity","GO:0038023","0.0018469286930697213","2.73354987164376","1238","54","9","39530","LOC111121126,LOC111133473,LOC111099738,LOC111109904,LOC111121595,LOC111121460,LOC111119904,LOC111120714,LOC111122281"
"GO:MF","serine-type endopeptidase activity","GO:0004252","0.00424144168055038","2.3724865001321476","81","45","3","39530","LOC111120542,LOC111122041,LOC111120189"
"GO:MF","serine-type peptidase activity","GO:0008236","0.005614942652675668","2.2506546749775356","96","45","3","39530","LOC111120542,LOC111122041,LOC111120189"
"GO:MF","serine hydrolase activity","GO:0017171","0.005614942652675668","2.2506546749775356","96","45","3","39530","LOC111120542,LOC111122041,LOC111120189"
"GO:MF","transaminase activity","GO:0008483","0.0073822032964071995","2.1318139990628593","20","258","3","39530","LOC111135147,LOC111135360,LOC111137596"
"GO:MF","transferase activity, transferring nitrogenous groups","GO:0016769","0.0073822032964071995","2.1318139990628593","20","258","3","39530","LOC111135147,LOC111135360,LOC111137596"
"GO:MF","oxidoreductase activity","GO:0016491","0.009504922142967498","2.022051436191287","845","371","19","39530","LOC111121380,LOC111123710,LOC111138049,LOC111133534,LOC111136237,LOC111136234,LOC111136236,LOC111136235,LOC111135001,LOC111136451,LOC111134961,LOC111135740,LOC111135741,LOC111135946,LOC111137041,LOC111132337,LOC111135491,LOC111099985,LOC111100706"
"GO:MF","transferase activity","GO:0016740","0.009504922142967498","2.022051436191287","1896","321","30","39530","LOC111136710,LOC111103474,LOC111120050,LOC111118587,LOC111118591,LOC111119527,LOC111125194,LOC111124758,LOC111124757,LOC111130599,LOC111130738,LOC111129477,LOC111131560,LOC111136051,LOC111136760,LOC111135147,LOC111136310,LOC111099230,LOC111134340,LOC111137949,LOC111135360,LOC111135867,LOC111136727,LOC111137596,LOC111135841,LOC111138175,LOC111138386,LOC111138462,LOC111137040,LOC111136549"
"GO:MF","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","GO:0016616","0.009504922142967498","2.022051436191287","58","243","4","39530","LOC111133534,LOC111136237,LOC111136236,LOC111134961"
"GO:MF","organic cyclic compound binding","GO:0097159","0.012407782110291884","1.9063058416555059","4124","31","10","39530","LOC111131721,LOC111136710,LOC111103474,LOC111127822,LOC111120891,LOC111120892,LOC111119597,LOC111120050,LOC111118943,LOC111121380"
"GO:MF","heterocyclic compound binding","GO:1901363","0.012407782110291884","1.9063058416555059","4122","31","10","39530","LOC111131721,LOC111136710,LOC111103474,LOC111127822,LOC111120891,LOC111120892,LOC111119597,LOC111120050,LOC111118943,LOC111121380"
"GO:MF","chloride:monoatomic cation symporter activity","GO:0015377","0.012407782110291884","1.9063058416555059","6","300","2","39530","LOC111135748,LOC111135738"
"GO:MF","monoatomic anion:monoatomic cation symporter activity","GO:0015296","0.012407782110291884","1.9063058416555059","6","300","2","39530","LOC111135748,LOC111135738"
"GO:MF","oxidoreductase activity, acting on CH-OH group of donors","GO:0016614","0.012407782110291884","1.9063058416555059","68","243","4","39530","LOC111133534,LOC111136237,LOC111136236,LOC111134961"
"GO:MF","inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","GO:0005220","0.012407782110291884","1.9063058416555059","5","350","2","39530","LOC111138392,LOC111138112"
"GO:MF","vitamin binding","GO:0019842","0.013418330061501334","1.872301529636649","103","306","5","39530","LOC111135147,LOC111135360,LOC111132244,LOC111137596,LOC111138462"
"GO:MF","transcription regulator activity","GO:0140110","0.013418330061501334","1.872301529636649","490","340","12","39530","LOC111131056,LOC111132160,LOC111136305,LOC111136304,LOC111137505,LOC111137718,LOC111132186,LOC111137553,LOC111135795,LOC111135746,LOC111134966,LOC111135492"
"GO:MF","pyridoxal phosphate binding","GO:0030170","0.013418330061501334","1.872301529636649","71","258","4","39530","LOC111135147,LOC111135360,LOC111132244,LOC111137596"
"GO:MF","protein binding","GO:0005515","0.013418330061501334","1.872301529636649","5402","438","83","39530","LOC111103474,LOC111110538,LOC111124617,LOC111120891,LOC111119597,LOC111121095,LOC111119390,LOC111121901,LOC111121989,LOC111120488,LOC111118587,LOC111120388,LOC111119759,LOC111123111,LOC111126423,LOC111125041,LOC111125040,LOC111124758,LOC111130275,LOC111129474,LOC111129918,LOC111131488,LOC111129238,LOC111129691,LOC111129828,LOC111129299,LOC111129858,LOC111129786,LOC111137049,LOC111135725,LOC111138472,LOC111136174,LOC111136184,LOC111134341,LOC111132178,LOC111133522,LOC111136239,LOC111134969,LOC111133341,LOC111133343,LOC111135053,LOC111137761,LOC111136448,LOC111135575,LOC111135869,LOC111136935,LOC111137552,LOC111134649,LOC111134641,LOC111137365,LOC111138013,LOC111132115,LOC111132209,LOC111099069,LOC111138387,LOC111135753,LOC111135739,LOC111135734,LOC111137040,LOC111132338,LOC111133489,LOC111136769,LOC111136126,LOC111133010,LOC111136272,LOC111136266,LOC111136263,LOC111136267,LOC111101783,LOC111102580,LOC111103915,LOC111103349,LOC111103347,LOC111103350,LOC111109267,LOC111106478,LOC111114923,LOC111114925,LOC111114895,LOC111111430,LOC111111852,LOC111117761,LOC111117151"
"GO:MF","binding","GO:0005488","0.013418330061501334","1.872301529636649","11708","439","160","39530","LOC111131721,LOC111136710,LOC111103474,LOC111127822,LOC111110538,LOC111124617,LOC111120891,LOC111120892,LOC111119597,LOC111121095,LOC111120050,LOC111118943,LOC111121380,LOC111120668,LOC111120667,LOC111119390,LOC111119384,LOC111121901,LOC111121989,LOC111120135,LOC111120488,LOC111118587,LOC111120270,LOC111119527,LOC111120388,LOC111119759,LOC111123111,LOC111126461,LOC111126423,LOC111124238,LOC111125041,LOC111125040,LOC111123535,LOC111124758,LOC111123885,LOC111123703,LOC111130275,LOC111130599,LOC111129474,LOC111129918,LOC111131730,LOC111131488,LOC111129238,LOC111131830,LOC111131560,LOC111131056,LOC111129691,LOC111129828,LOC111129299,LOC111129858,LOC111129786,LOC111136760,LOC111137049,LOC111135725,LOC111138472,LOC111135614,LOC111136174,LOC111135147,LOC111136184,LOC111134341,LOC111132178,LOC111133522,LOC111132186,LOC111134699,LOC111134700,LOC111137562,LOC111136239,LOC111136234,LOC111136235,LOC111134969,LOC111133341,LOC111133343,LOC111135360,LOC111135053,LOC111137761,LOC111136723,LOC111136448,LOC111136451,LOC111135575,LOC111132244,LOC111135868,LOC111135869,LOC111136935,LOC111136727,LOC111137552,LOC111137553,LOC111137596,LOC111135795,LOC111134649,LOC111134641,LOC111137365,LOC111138013,LOC111138392,LOC111135002,LOC111135841,LOC111132115,LOC111132209,LOC111099069,LOC111138386,LOC111138387,LOC111135753,LOC111135746,LOC111135736,LOC111135739,LOC111135745,LOC111135734,LOC111135740,LOC111135741,LOC111138462,LOC111135946,LOC111137040,LOC111136036,LOC111135726,LOC111132337,LOC111132338,LOC111133489,LOC111136769,LOC111136126,LOC111133010,LOC111135491,LOC111136272,LOC111136270,LOC111136266,LOC111136263,LOC111136267,LOC111138112,LOC111099222,LOC111101798,LOC111101783,LOC111099716,LOC111099985,LOC111100706,LOC111100707,LOC111102580,LOC111103915,LOC111103349,LOC111103347,LOC111103350,LOC111102735,LOC111108351,LOC111109267,LOC111106478,LOC111107307,LOC111109542,LOC111112946,LOC111111230,LOC111114084,LOC111112947,LOC111114923,LOC111114925,LOC111114924,LOC111114895,LOC111111429,LOC111111430,LOC111111433,LOC111111852,LOC111117149,LOC111117761,LOC111117151,LOC111117152"
"GO:MF","endopeptidase activity","GO:0004175","0.013418330061501334","1.872301529636649","397","45","4","39530","LOC111120052,LOC111120542,LOC111122041,LOC111120189"
"GO:MF","D-amino-acid oxidase activity","GO:0003884","0.013418330061501334","1.872301529636649","10","217","2","39530","LOC111136234,LOC111136235"
"GO:MF","vitamin B6 binding","GO:0070279","0.013418330061501334","1.872301529636649","71","258","4","39530","LOC111135147,LOC111135360,LOC111132244,LOC111137596"
"GO:MF","inositol 1,4,5 trisphosphate binding","GO:0070679","0.013418330061501334","1.872301529636649","6","350","2","39530","LOC111138392,LOC111138112"
"GO:MF","catalytic activity, acting on RNA","GO:0140098","0.014005747716510352","1.8536937008006944","261","321","8","39530","LOC111120135,LOC111131830,LOC111136723,LOC111135795,LOC111135736,LOC111135739,LOC111137040,LOC111136549"
"GO:MF","flavin adenine dinucleotide binding","GO:0050660","0.014221998604430339","1.847039368311996","99","339","5","39530","LOC111121380,LOC111136234,LOC111136235,LOC111132337,LOC111135491"
"GO:MF","calcium-release channel activity","GO:0015278","0.014221998604430339","1.847039368311996","7","350","2","39530","LOC111138392,LOC111138112"
"GO:MF","ligand-gated calcium channel activity","GO:0099604","0.014221998604430339","1.847039368311996","7","350","2","39530","LOC111138392,LOC111138112"
"GO:MF","intracellular ligand-gated monoatomic ion channel activity","GO:0005217","0.014221998604430339","1.847039368311996","7","350","2","39530","LOC111138392,LOC111138112"
"GO:MF","transferase activity, transferring phosphorus-containing groups","GO:0016772","0.014221998604430339","1.847039368311996","759","425","18","39530","LOC111136710,LOC111103474,LOC111120050,LOC111118587,LOC111125194,LOC111130738,LOC111131560,LOC111136051,LOC111136760,LOC111136727,LOC111135841,LOC111138386,LOC111138462,LOC111137040,LOC111101602,LOC111103347,LOC111112947,LOC111114895"
"GO:MF","guanylate kinase activity","GO:0004385","0.015731641661315274","1.8032259546018434","1","79","1","39530","LOC111125194"
"GO:MF","solute:monoatomic cation symporter activity","GO:0015294","0.015731641661315274","1.8032259546018434","9","300","2","39530","LOC111135748,LOC111135738"
"GO:MF","kinase activity","GO:0016301","0.015731641661315274","1.8032259546018434","588","425","15","39530","LOC111136710,LOC111103474,LOC111120050,LOC111118587,LOC111125194,LOC111131560,LOC111136051,LOC111136760,LOC111136727,LOC111135841,LOC111138386,LOC111137040,LOC111101602,LOC111103347,LOC111114895"
"GO:MF","anion binding","GO:0043168","0.016443978111242753","1.7839931099853885","1928","350","30","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111121380,LOC111120135,LOC111118587,LOC111123885,LOC111131730,LOC111131560,LOC111136760,LOC111135147,LOC111137562,LOC111136234,LOC111136235,LOC111135360,LOC111136723,LOC111132244,LOC111136727,LOC111137596,LOC111134649,LOC111138392,LOC111135002,LOC111135841,LOC111138386,LOC111138462,LOC111137040,LOC111132337,LOC111135491,LOC111138112"
"GO:MF","histone binding","GO:0042393","0.016655753062978954","1.7784357266051893","4","22","1","39530","LOC111119597"
"GO:MF","NAD+ ADP-ribosyltransferase activity","GO:0003950","0.017641333764676585","1.7534685833344819","57","184","3","39530","LOC111119527,LOC111124757,LOC111099230"
"GO:MF","taste receptor activity","GO:0008527","0.018771379626153616","1.7265038071864902","2","52","1","39530","LOC111120714"
"GO:MF","protein kinase activity","GO:0004672","0.01920991378821609","1.7164745841953621","462","7","2","39530","LOC111136710,LOC111103474"
"GO:MF","peptidase inhibitor activity","GO:0030414","0.019404637292819344","1.7120944705843257","229","14","2","39530","LOC111122323,LOC111122337"
"GO:MF","ribonuclease activity","GO:0004540","0.019404637292819344","1.7120944705843257","74","316","4","39530","LOC111131830,LOC111135795,LOC111135736,LOC111137040"
"GO:MF","peptidase regulator activity","GO:0061134","0.019404637292819344","1.7120944705843257","230","14","2","39530","LOC111122323,LOC111122337"
"GO:MF","enzyme inhibitor activity","GO:0004857","0.020361034929094343","1.6912001510616168","240","14","2","39530","LOC111122323,LOC111122337"
"GO:MF","phosphotransferase activity, alcohol group as acceptor","GO:0016773","0.02172653075980136","1.663009615242252","525","7","2","39530","LOC111136710,LOC111103474"
"GO:MF","glutamate-cysteine ligase catalytic subunit binding","GO:0035226","0.02172653075980136","1.663009615242252","2","70","1","39530","LOC111123111"
"GO:MF","monooxygenase activity","GO:0004497","0.02283134318159168","1.641468537953737","189","411","7","39530","LOC111136451,LOC111135740,LOC111135741,LOC111132337,LOC111099985,LOC111100706,LOC111111230"
"GO:MF","icosanoid receptor activity","GO:0004953","0.024211791264184858","1.6159730789030284","8","23","1","39530","LOC111121460"
"GO:MF","L-tyrosine:2-oxoglutarate aminotransferase activity","GO:0004838","0.024211791264184858","1.6159730789030284","1","169","1","39530","LOC111135147"
"GO:MF","prostanoid receptor activity","GO:0004954","0.024211791264184858","1.6159730789030284","8","23","1","39530","LOC111121460"
"GO:MF","L-tyrosine aminotransferase activity","GO:0070547","0.024211791264184858","1.6159730789030284","1","169","1","39530","LOC111135147"
"GO:MF","transcription coregulator activity","GO:0003712","0.024211791264184858","1.6159730789030284","78","340","4","39530","LOC111132160,LOC111135795,LOC111134966,LOC111135492"
"GO:MF","prostaglandin E receptor activity","GO:0004957","0.024211791264184858","1.6159730789030284","8","23","1","39530","LOC111121460"
"GO:MF","prostaglandin receptor activity","GO:0004955","0.024211791264184858","1.6159730789030284","8","23","1","39530","LOC111121460"
"GO:MF","catalytic activity, acting on a protein","GO:0140096","0.024211791264184858","1.6159730789030284","1898","55","8","39530","LOC111136710,LOC111103474,LOC111120052,LOC111120050,LOC111120542,LOC111122041,LOC111120189,LOC111118587"
"GO:MF","dolichyl-phosphate beta-D-mannosyltransferase activity","GO:0004582","0.024593136014843527","1.609186088296555","1","190","1","39530","LOC111134340"
"GO:MF","RNA binding","GO:0003723","0.026073410346245333","1.583802160328046","499","28","3","39530","LOC111120891,LOC111120892,LOC111118943"
"GO:MF","primary amine oxidase activity","GO:0008131","0.026441070351694088","1.5777209683079692","20","217","2","39530","LOC111136234,LOC111136235"
"GO:MF","transcription corepressor activity","GO:0003714","0.026952816090895802","1.5693958520415172","15","315","2","39530","LOC111132160,LOC111134966"
"GO:MF","3-dehydrosphinganine reductase activity","GO:0047560","0.026952816090895802","1.5693958520415172","1","243","1","39530","LOC111134961"
"GO:MF","molecular function inhibitor activity","GO:0140678","0.026952816090895802","1.5693958520415172","334","14","2","39530","LOC111122323,LOC111122337"
"GO:MF","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor","GO:0052890","0.026952816090895802","1.5693958520415172","14","339","2","39530","LOC111121380,LOC111135491"
"GO:MF","acyl-CoA dehydrogenase activity","GO:0003995","0.026952816090895802","1.5693958520415172","14","339","2","39530","LOC111121380,LOC111135491"
"GO:MF","phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity","GO:0034597","0.026952816090895802","1.5693958520415172","1","230","1","39530","LOC111136180"
"GO:MF","small molecule binding","GO:0036094","0.026952816090895802","1.5693958520415172","2104","433","36","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111121380,LOC111120135,LOC111118587,LOC111123885,LOC111131730,LOC111131560,LOC111136760,LOC111135147,LOC111137562,LOC111136234,LOC111136235,LOC111135360,LOC111136723,LOC111132244,LOC111136727,LOC111137596,LOC111134649,LOC111138392,LOC111135002,LOC111135841,LOC111138386,LOC111138462,LOC111137040,LOC111132337,LOC111135491,LOC111138112,LOC111100707,LOC111103347,LOC111112946,LOC111112947,LOC111114895,LOC111111433"
"GO:MF","peptidase activity","GO:0008233","0.026952816090895802","1.5693958520415172","631","45","4","39530","LOC111120052,LOC111120542,LOC111122041,LOC111120189"
"GO:MF","phosphatidylinositol-4,5-bisphosphate phosphatase activity","GO:0106019","0.026952816090895802","1.5693958520415172","1","230","1","39530","LOC111136180"
"GO:MF","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","GO:0016641","0.027033098494626488","1.5681041732433096","22","217","2","39530","LOC111136234,LOC111136235"
"GO:MF","growth factor binding","GO:0019838","0.027033098494626488","1.5681041732433096","2","129","1","39530","LOC111129918"
"GO:MF","insulin-like growth factor binding","GO:0005520","0.027033098494626488","1.5681041732433096","2","129","1","39530","LOC111129918"
"GO:MF","glycerone kinase activity","GO:0004371","0.027911124013977044","1.5542226736067315","2","135","1","39530","LOC111131560"
"GO:MF","pentosyltransferase activity","GO:0016763","0.02887049885442657","1.5395457118638942","84","184","3","39530","LOC111119527,LOC111124757,LOC111099230"
"GO:MF","chloride transmembrane transporter activity","GO:0015108","0.02887049885442657","1.5395457118638942","17","300","2","39530","LOC111135748,LOC111135738"
"GO:MF","ubiquinol-cytochrome-c reductase activity","GO:0008121","0.030051049913114206","1.5221403501668458","1","311","1","39530","LOC111135946"
"GO:MF","thiamine diphosphokinase activity","GO:0004788","0.030051049913114206","1.5221403501668458","1","306","1","39530","LOC111138462"
"GO:MF","thiamine binding","GO:0030975","0.030051049913114206","1.5221403501668458","1","306","1","39530","LOC111138462"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:0016705","0.030051049913114206","1.5221403501668458","217","411","7","39530","LOC111136451,LOC111135740,LOC111135741,LOC111132337,LOC111099985,LOC111100706,LOC111111230"
"GO:MF","mRNA (guanine-N7-)-methyltransferase activity","GO:0004482","0.03040204105557376","1.5170972588446283","1","321","1","39530","LOC111136549"
"GO:MF","rRNA binding","GO:0019843","0.030947396086456015","1.5093758866392644","16","21","1","39530","LOC111120892"
"GO:MF","ATP binding","GO:0005524","0.030947396086456015","1.5093758866392644","1275","55","6","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111120135,LOC111118587"
"GO:MF","adenyl ribonucleotide binding","GO:0032559","0.031549166918853844","1.5010121041637947","1286","55","6","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111120135,LOC111118587"
"GO:MF","phosphorus-oxygen lyase activity","GO:0016849","0.03257199493496609","1.4871556414131697","59","287","3","39530","LOC111120050,LOC111131830,LOC111138386"
"GO:MF","ion binding","GO:0043167","0.03292676852192535","1.4824508894508739","5316","434","76","39530","LOC111136710,LOC111103474,LOC111124617,LOC111119597,LOC111121095,LOC111120050,LOC111121380,LOC111120667,LOC111119390,LOC111119384,LOC111120135,LOC111118587,LOC111120270,LOC111119527,LOC111126461,LOC111126423,LOC111124238,LOC111123535,LOC111123885,LOC111123703,LOC111130599,LOC111131730,LOC111131560,LOC111136760,LOC111135147,LOC111136184,LOC111134699,LOC111134700,LOC111137562,LOC111136234,LOC111136235,LOC111135360,LOC111135053,LOC111136723,LOC111136451,LOC111132244,LOC111136727,LOC111137553,LOC111137596,LOC111134649,LOC111138392,LOC111135002,LOC111135841,LOC111138386,LOC111135753,LOC111135745,LOC111135734,LOC111135740,LOC111135741,LOC111138462,LOC111137040,LOC111132337,LOC111135491,LOC111136272,LOC111136270,LOC111138112,LOC111101798,LOC111101783,LOC111099985,LOC111100706,LOC111100707,LOC111103347,LOC111102735,LOC111107307,LOC111109542,LOC111112946,LOC111111230,LOC111114084,LOC111114923,LOC111114925,LOC111114924,LOC111114895,LOC111111429,LOC111111430,LOC111111433,LOC111111852"
"GO:MF","monoatomic ion transmembrane transporter activity","GO:0015075","0.03472026452731438","1.4594169746731","622","350","12","39530","LOC111119904,LOC111122184,LOC111122736,LOC111130899,LOC111138392,LOC111135843,LOC111135742,LOC111135748,LOC111135738,LOC111135946,LOC111138064,LOC111138112"
"GO:MF","enzyme regulator activity","GO:0030234","0.03472026452731438","1.4594169746731","434","14","2","39530","LOC111122323,LOC111122337"
"GO:MF","monoatomic cation transmembrane transporter activity","GO:0008324","0.03472026452731438","1.4594169746731","336","419","9","39530","LOC111122736,LOC111138392,LOC111135742,LOC111135748,LOC111135738,LOC111135946,LOC111138064,LOC111138112,LOC111114901"
"GO:MF","GTPase activator activity","GO:0005096","0.03472026452731438","1.4594169746731","46","132","2","39530","LOC111122629,LOC111129238"
"GO:MF","oxidoreductase activity, acting on the CH-NH2 group of donors","GO:0016638","0.03472026452731438","1.4594169746731","28","217","2","39530","LOC111136234,LOC111136235"
"GO:MF","adenyl nucleotide binding","GO:0030554","0.037452872326466824","1.42651486988175","1361","55","6","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111120135,LOC111118587"
"GO:MF","DNA-binding transcription factor activity","GO:0003700","0.037961427804312144","1.42065746126391","412","290","8","39530","LOC111131056,LOC111136305,LOC111136304,LOC111137505,LOC111137718,LOC111132186,LOC111137553,LOC111135746"
"GO:MF","ribonuclease P RNA binding","GO:0033204","0.039771395915073914","1.4004291656754564","2","244","1","39530","LOC111135868"
"GO:MF","ubiquitin protein ligase activity","GO:0061630","0.040328277186069364","1.394390330547919","56","120","2","39530","LOC111124758,LOC111130599"
"GO:MF","molecular function regulator activity","GO:0098772","0.040328277186069364","1.394390330547919","492","14","2","39530","LOC111122323,LOC111122337"
"GO:MF","ubiquitin-like protein ligase activity","GO:0061659","0.04097747408951338","1.3874548156467665","57","120","2","39530","LOC111124758,LOC111130599"
"GO:MF","guanylate cyclase activity","GO:0004383","0.04126406858568446","1.384427953357564","20","27","1","39530","LOC111120050"
"GO:MF","lyase activity","GO:0016829","0.04126406858568446","1.384427953357564","192","287","5","39530","LOC111120050,LOC111131830,LOC111134699,LOC111134700,LOC111138386"
"GO:MF","active monoatomic ion transmembrane transporter activity","GO:0022853","0.04126406858568446","1.384427953357564","63","311","3","39530","LOC111135748,LOC111135738,LOC111135946"
"GO:MF","carbonate dehydratase activity","GO:0004089","0.04204480281080129","1.3762876800108066","35","203","2","39530","LOC111134699,LOC111134700"
"GO:MF","monoatomic anion transmembrane transporter activity","GO:0008509","0.042299097038646975","1.3736689034362721","24","300","2","39530","LOC111135748,LOC111135738"
"GO:MF","N-acyltransferase activity","GO:0016410","0.04443574221248678","1.3522675613920685","58","127","2","39530","LOC111118591,LOC111129477"
"GO:MF","glucosamine 6-phosphate N-acetyltransferase activity","GO:0004343","0.04666886791321532","1.330972734041068","5","127","1","39530","LOC111129477"
"GO:MF","nucleotide binding","GO:0000166","0.0477216615038508","1.321284444100765","1964","31","5","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111121380"
"GO:MF","cyclase activity","GO:0009975","0.0477216615038508","1.321284444100765","25","27","1","39530","LOC111120050"
"GO:MF","triglyceride lipase activity","GO:0004806","0.0477216615038508","1.321284444100765","8","85","1","39530","LOC111123250"
"GO:MF","nucleic acid binding","GO:0003676","0.0477216615038508","1.321284444100765","2177","28","5","39530","LOC111131721,LOC111127822,LOC111120891,LOC111120892,LOC111118943"
"GO:MF","phosphatidylinositol phosphate 4-phosphatase activity","GO:0034596","0.0477216615038508","1.321284444100765","3","230","1","39530","LOC111136180"
"GO:MF","nucleoside phosphate binding","GO:1901265","0.0477216615038508","1.321284444100765","1964","31","5","39530","LOC111136710,LOC111103474,LOC111119597,LOC111120050,LOC111121380"
"GO:MF","symporter activity","GO:0015293","0.0477216615038508","1.321284444100765","26","300","2","39530","LOC111135748,LOC111135738"
"GO:MF","inorganic molecular entity transmembrane transporter activity","GO:0015318","0.049713780936184844","1.3035232057349093","310","419","8","39530","LOC111122736,LOC111138392,LOC111135742,LOC111135748,LOC111135738,LOC111135946,LOC111138112,LOC111114901"
