gene_id,CASE_J03,CASE_J09,CASE_J12,CASE_J13,CA_J06,CA_J08,CA_J11,CA_J18,CON_J02,CON_J05,CON_J10,SE_J01,SE_J04,SE_J07
MSTRG.32977|LOC111102791,0,0,0,0,3,0,0,1,0,1,4,2,1,1
gene13042|LOC111128569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1726|LOC111130561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33983|LOC111103511,0,0,0,0,0,0,0,0,0,0,2,2,0,0
MSTRG.1639|LOC111124643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41225|LOC111115949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4082|LOC111121754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2643|LOC111110478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene36720|LOC111111469,0,0,0,0,0,0,7,4,0,0,0,0,0,0
gene6576|LOC111118821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene35621|LOC111112083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13465|LOC111125481,0,0,4,5,0,0,0,0,8,0,0,1,0,4
gene13676|LOC111130968,0,0,0,4,0,0,0,4,0,0,0,0,0,2
MSTRG.21964|LOC111132908,0,0,0,3,0,1,0,0,0,0,0,0,0,2
gene15792|LOC111131513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9099|LOC111123200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23243,491,994,669,681,386,362,548,681,729,614,751,575,467,707
MSTRG.43901|LOC111116208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.359|LOC111109865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13801|LOC111127534,0,0,2,0,2,0,1,0,9,0,0,4,0,22
MSTRG.8648,139,496,204,614,15,147,246,768,219,287,509,538,836,49
gene32985|LOC111110670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8644,1127,2347,1412,1472,1603,1145,1721,2135,2083,1595,2099,723,1147,1239
MSTRG.14785|LOC111122651,7,3,0,7,1,8,3,10,4,13,8,14,10,6
MSTRG.8646,1506,2563,1876,2707,997,1055,1561,2648,1692,1844,2639,2357,2474,1265
MSTRG.40216|LOC111111471,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSTRG.3612,16,25,12,16,8,11,9,14,20,8,8,21,15,5
MSTRG.8643,424,585,469,632,409,412,488,588,563,744,864,532,376,905
MSTRG.8642,50,129,56,142,48,35,90,95,61,91,181,67,117,81
gene31047|LOC111107671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9111,16,15,17,25,16,14,0,32,28,9,21,30,16,32
MSTRG.9116,196,373,240,313,190,223,158,317,368,180,144,341,123,327
MSTRG.4349,1305,1747,1540,2212,973,1255,967,1474,1689,1149,1145,2085,1556,1700
MSTRG.9114,11,0,19,0,7,0,0,5,0,0,6,0,6,14
MSTRG.23434|LOC111137989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4344,667,868,622,762,520,323,417,711,525,547,560,747,556,558
gene21605|LOC111132578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4347,35,38,38,35,27,31,34,65,42,37,53,49,28,50
MSTRG.26810|LOC111135551,0,3,0,0,0,0,0,5,0,2,2,6,8,56
gene26074|LOC111102453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30657,3,6,10,6,2,9,0,2,5,3,1,17,4,7
MSTRG.39644|LOC111115527,0,0,0,2,3,0,0,0,0,0,0,0,0,0
MSTRG.9279|LOC111118906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene16021|LOC111128893,5,5,6,6,4,4,3,5,6,4,3,5,6,4
MSTRG.38791|LOC111111073,4,0,3,8,3,11,0,7,28,32,21,19,3,48
MSTRG.12162|LOC111124177,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MSTRG.32103|LOC111104071,0,0,0,3,0,0,0,0,1,0,0,0,0,0
gene23018|LOC111100664,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gene12483|LOC111125486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26700|LOC111105257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene20350|LOC111133456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10459|LOC111127342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18724|LOC111133738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37459|LOC111106633,0,4,0,3,0,0,0,0,0,0,2,5,0,0
MSTRG.44075|LOC111117431,0,0,3,0,0,0,0,1,0,0,0,0,0,0
MSTRG.26686|LOC111133084,0,0,0,0,0,0,1,5,0,3,0,2,0,0
MSTRG.32306|Trnaa-cgc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41880|LOC111112811,0,0,0,0,0,10,0,0,0,0,0,0,6,0
MSTRG.18695|LOC111128819,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43879,132,148,110,184,115,102,130,155,145,142,123,194,109,180
MSTRG.13669|LOC111123776,8,11,12,10,7,7,6,10,10,3,11,19,0,11
MSTRG.43875,23,20,26,44,17,17,17,31,19,41,32,47,37,43
MSTRG.36990|LOC111110593,20,20,9,25,0,21,9,29,21,26,44,8,28,39
MSTRG.73|LOC111114053,0,0,0,0,0,0,1,0,10,0,0,0,0,5
MSTRG.14957|LOC111123805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43872,19,11,18,25,13,20,13,36,17,38,51,29,14,31
MSTRG.43873,225,174,168,200,183,165,197,166,281,171,139,188,146,311
MSTRG.36738|LOC111107700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1211|LOC111103080,0,1,0,0,0,0,0,0,0,2,0,0,0,1
MSTRG.8623|LOC111119639,0,0,0,0,5,0,0,0,15,0,0,5,0,10
MSTRG.36305|LOC111107492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24731,2217,3482,2591,3843,1601,1695,2113,3256,2857,2478,3231,3117,3096,2592
gene34680|LOC111115310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8191|LOC111125306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26687|LOC111133192,0,3,0,0,0,0,4,0,4,0,0,0,5,0
MSTRG.15355|LOC111127332,9,11,12,7,27,25,2,13,12,15,10,17,0,60
MSTRG.506|LOC111132648,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29158|LOC111099040,0,1,7,12,0,6,0,16,31,8,23,0,2,3
MSTRG.34540,41,55,41,21,18,21,21,29,28,11,9,23,21,56
MSTRG.40059|LOC111114461,0,0,0,2,0,0,0,0,0,0,0,0,0,0
gene16718|LOC111134624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14249|LOC111126223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28822|LOC111136273,0,0,0,0,0,2,0,0,0,0,0,0,0,3
MSTRG.19342|Trnak-uuu,1,2,0,1,0,0,1,1,2,0,2,1,0,1
MSTRG.6325,1,0,0,0,7,0,0,0,1,0,11,0,9,0
MSTRG.28827|LOC111136281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16111|LOC111124457,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MSTRG.37454|LOC111106619,4,8,1,11,0,10,6,6,0,11,13,6,0,16
MSTRG.5941|LOC111118154,0,0,0,1,0,0,1,0,0,0,1,1,0,0
gene26508|LOC111104922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene34432|LOC111111774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30604|LOC111101249,0,0,0,0,0,0,0,0,0,0,4,1,0,0
MSTRG.43603|LOC111116275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11690,36922,39141,31941,38165,30279,21516,28550,31414,39247,39112,44390,34224,25673,55146
gene5829|LOC111120219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11695|LOC111125283,0,1,0,6,0,0,0,0,0,0,0,0,0,0
MSTRG.35569|LOC111106526,0,10,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1978|LOC111102570,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MSTRG.33596|LOC111104020,9,6,2,5,10,4,0,1,8,4,0,4,0,5
gene37082|LOC111111602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24167|LOC111133048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12520|LOC111127079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28277|LOC111138466,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MSTRG.42980|LOC111112077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29042|LOC111109701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10204|LOC111127565,0,8,2,6,0,0,0,0,6,2,0,5,1,0
gene25892|LOC111102748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene39319|LOC111116564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14265,985,1287,944,1193,875,789,733,890,1401,945,820,1052,775,1538
gene38967|LOC111116464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene38229|LOC111117789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41939|LOC111114171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7508|LOC111120389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19163|LOC111127913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6328,120,112,78,147,62,78,77,109,111,112,112,125,97,168
gene20424|LOC111133208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24211|LOC111132934,1,0,1,6,1,1,1,1,1,0,8,5,6,12
gene4691|LOC111121424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15059,615,847,728,1023,415,431,583,1016,653,729,786,847,764,686
MSTRG.15058,32,87,46,65,26,37,58,105,37,68,89,40,46,22
MSTRG.4338|LOC111103032,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MSTRG.15055,1,18,47,17,5,4,12,9,18,26,42,21,15,38
MSTRG.15054,3754,6299,4001,5859,2146,2518,3208,5392,4239,5334,9502,5924,7072,4361
MSTRG.15056,1759,1609,1489,1872,1489,1354,1074,1236,2130,1675,1522,1622,1087,2455
MSTRG.15050,290,469,360,401,289,304,274,365,642,342,305,452,291,631
MSTRG.15053,371,310,247,309,82,102,112,140,160,272,398,383,179,588
MSTRG.15052,19,28,21,33,6,19,33,29,29,25,14,48,17,53
MSTRG.24747|LOC111135975,5,5,1,9,1,10,1,5,9,7,12,12,2,8
gene23350|LOC111099838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene37207|LOC111115231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36338,116,134,96,103,90,77,93,101,115,99,97,98,67,148
MSTRG.32446|LOC111102504,0,0,0,8,0,0,0,0,0,1,0,3,0,0
MSTRG.19909|LOC111129694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15392|LOC111122806,3,2,3,2,4,6,0,0,1,4,0,1,0,0
MSTRG.37572|LOC111107214,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gene3931|LOC111108635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38893|LOC111115706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27973|LOC111102813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene22681|LOC111137156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene22912|LOC111132793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37789|LOC111108596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2514|LOC111131660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5768,3200,3486,3234,3854,3193,2582,2395,2766,3931,3138,3186,2963,1807,5485
MSTRG.10691|LOC111127368,0,3,0,0,0,16,0,1,0,3,3,0,0,7
MSTRG.41850,362,236,162,291,356,332,384,288,383,241,283,212,162,377
MSTRG.5764,415,621,437,482,389,353,332,343,648,319,249,499,416,591
MSTRG.5766,630,791,608,750,580,576,460,613,886,542,578,824,551,728
MSTRG.20253|LOC111128736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5760,274,282,265,305,233,176,226,308,321,304,327,336,128,385
MSTRG.30591|LOC111099707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5762,112,148,109,153,108,56,106,137,140,168,220,141,104,224
MSTRG.36197,7,7,5,3,18,6,4,8,10,13,7,5,0,21
gene28595|LOC111110494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3858|LOC111115975,3,3,4,0,0,2,0,4,0,4,0,0,3,0
MSTRG.36331,14,64,25,31,10,10,12,25,15,45,41,32,49,9
MSTRG.25519|LOC111138084,0,10,0,0,0,0,0,0,5,0,0,0,0,0
gene27799|LOC111104354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40904,12,12,6,15,0,0,19,16,0,6,18,13,26,3
MSTRG.37177,1132,1589,1387,1730,1013,1054,1099,1527,1606,1303,1560,1332,928,1810
MSTRG.37174,169,184,150,141,137,96,100,158,121,161,249,160,77,214
MSTRG.37175,4,4,16,4,5,5,15,5,8,6,8,5,4,12
MSTRG.37173,5822,6593,5810,7634,5753,5484,5124,5452,10478,7209,8338,5284,4292,13014
MSTRG.37170,14,18,14,33,9,10,8,18,19,17,16,24,17,15
MSTRG.37171,329,453,438,527,240,302,363,539,418,445,513,532,505,338
MSTRG.33345,3018,4220,3182,4296,1891,2453,2468,3392,3338,2589,2982,3584,2835,2652
MSTRG.26026|LOC111138019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29822|LOC111100512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene148|LOC111129531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7724,498,616,564,606,477,292,441,422,700,520,474,523,385,1037
MSTRG.7722,4756,9145,5059,11413,2163,4060,5855,11060,5187,5912,10259,8950,9180,3374
MSTRG.20666|LOC111130323,1,1,1,1,1,1,0,0,4,1,0,17,0,1
MSTRG.41251,201,313,243,305,169,168,183,256,331,244,342,272,269,281
MSTRG.7729,988,1566,1400,1768,1035,1089,1058,1108,1780,1257,1286,1280,1218,2195
MSTRG.7728,1348,2461,1740,2529,1070,1271,1632,2587,2108,1944,2499,2253,2583,1914
gene37370|LOC111115864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31503|LOC111105734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13221|LOC111122953,0,6,0,0,0,0,0,0,3,0,0,0,0,0
MSTRG.23519|LOC111135444,0,0,0,3,0,0,0,0,0,0,0,0,0,0
gene9191|LOC111127139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18479,615,898,661,878,458,463,546,662,912,756,667,791,700,819
gene26302|LOC111105593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18470,589,748,601,823,419,404,438,546,732,631,538,707,504,681
gene9758|LOC111124611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18473,1255,1918,1398,1818,1004,943,1036,1778,1539,1322,1422,1907,1864,1362
MSTRG.18474,7055,5997,5717,5983,5563,3935,4696,4830,6691,7459,6931,6490,3798,8713
MSTRG.18475,3798,5017,4043,5508,3242,3313,3067,4104,5188,4706,4635,5387,4322,5167
gene29280|LOC111105876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18477,333,460,313,354,278,201,309,299,277,428,434,301,254,410
MSTRG.13648,1006,1340,1319,1336,859,798,780,952,1264,1050,1026,1138,773,1615
gene21606|LOC111137276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42512|LOC111114523,6,13,5,14,0,5,6,5,26,0,19,8,15,8
gene24606|LOC111100138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26740|LOC111105407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1291|LOC111112884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35664|LOC111110659,0,0,0,0,0,0,0,0,0,0,0,0,8,0
gene27391|LOC111104313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.44249,231,298,205,342,176,230,225,391,252,242,231,263,304,179
MSTRG.8478|LOC111122008,0,0,0,0,0,3,0,0,0,0,0,0,0,0
MSTRG.24313|LOC111138145,0,0,3,2,0,6,0,3,2,0,0,0,3,5
MSTRG.30384|LOC111100233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6232,1509,2443,2014,2722,944,1336,1452,2580,1982,1898,2499,2777,2676,1922
MSTRG.27519|LOC111135716,12,0,0,4,10,5,7,26,13,9,9,11,0,9
MSTRG.28813,59,71,85,76,59,40,42,69,112,44,46,80,53,93
MSTRG.6231,134,134,94,158,111,97,77,106,133,88,95,111,51,184
gene1533|LOC111106615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26755|LOC111103134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6235,2460,3017,2424,3085,1814,1809,1976,2658,2804,2764,2641,2844,2547,3098
MSTRG.28819,98,113,100,122,61,71,99,133,90,114,107,147,150,129
gene30130|LOC111105825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32285|LOC111103911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3990,553,727,522,895,462,443,570,648,832,871,1029,678,624,854
gene6527|LOC111121572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14322|LOC111127379,0,2,0,2,0,2,0,9,3,0,8,1,0,0
gene32861|LOC111109840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7184,6,2,15,9,6,2,0,9,8,10,0,4,2,10
MSTRG.24713|LOC111133458,0,22,10,11,18,8,14,9,7,13,18,11,9,15
MSTRG.39071,127,80,86,123,76,78,68,109,124,89,84,121,75,155
MSTRG.15244|LOC111124762,4,12,0,48,0,18,22,17,2,72,150,16,12,23
MSTRG.8992|LOC111120113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene33644|LOC111113512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33217,515,719,634,733,422,460,440,559,614,673,611,622,403,611
MSTRG.33216,62,71,71,87,103,58,36,50,118,65,62,80,40,108
MSTRG.33215,81,191,142,165,100,120,123,169,199,216,139,94,152,201
MSTRG.38521|LOC111108534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33212,77,78,46,119,66,56,98,166,171,324,488,104,292,125
MSTRG.11509|LOC111123972,6,10,13,20,8,11,5,35,7,16,10,16,14,8
gene18393|LOC111099154,7,3,0,3,0,0,6,7,12,0,12,11,3,2
MSTRG.8867|LOC111120307,7,1,13,5,9,3,4,5,10,8,4,5,2,8
MSTRG.35738|LOC111110093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9339|LOC111125724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33219,34,36,39,49,62,39,45,49,51,48,63,36,18,75
MSTRG.26574|LOC111132172,2,1,4,0,0,3,0,0,4,3,0,9,0,6
gene2292|LOC111107286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26316|LOC111103145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29565|LOC111106475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25268|LOC111134867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26774|LOC111104830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10310|LOC111125071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene34050|LOC111113610,0,6,0,4,0,0,0,0,0,0,0,0,2,0
gene30343|LOC111108929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13693,434,651,669,791,429,297,431,590,694,494,429,579,538,689
MSTRG.3611,33,54,55,63,32,45,31,39,46,44,67,58,68,67
MSTRG.34591|LOC111104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene38338|LOC111117850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23308|LOC111138479,54,52,54,58,57,30,47,37,40,46,44,57,40,79
gene1115|LOC111111848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42912,56,96,39,125,7,35,73,111,32,53,65,87,119,0
MSTRG.42913,6326,7661,5922,9940,4740,5901,5322,8275,7443,9446,8960,9125,7434,8228
MSTRG.43030|LOC111117846,5,8,2,13,7,9,9,3,5,15,15,7,4,11
MSTRG.42916,15,27,10,24,21,18,28,0,56,8,26,22,22,36
MSTRG.15320|LOC111124681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17837|LOC111130797,2,3,2,7,3,5,5,3,3,3,8,5,1,4
MSTRG.28675,357,657,474,564,246,272,320,560,354,346,462,564,559,364
MSTRG.5282|LOC111121207,2,0,2,0,3,11,4,10,11,5,6,2,0,0
MSTRG.19647|LOC111129198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15681|LOC111129676,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MSTRG.17549|LOC111129335,0,12,0,13,0,5,3,17,6,138,66,6,30,6
MSTRG.16774|LOC111129114,0,0,7,2,0,2,2,0,4,0,0,0,0,0
MSTRG.8989,73,109,117,120,75,55,57,62,101,104,131,49,58,113
MSTRG.3319|LOC111136982,0,0,0,10,0,0,0,0,0,0,0,0,0,0
MSTRG.8987,51,56,106,73,36,37,51,74,115,76,113,81,107,47
MSTRG.28676,538,710,451,611,421,467,466,581,617,556,646,721,508,730
MSTRG.8983,338,441,474,459,240,248,288,445,311,398,409,342,260,431
MSTRG.8980,4,24,9,7,19,10,17,14,23,8,7,8,3,3
MSTRG.8981,1794,3337,2549,3255,1870,1863,1932,2344,2757,2864,2773,2369,1844,3525
MSTRG.26006|LOC111135329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20690|LOC111129174,2,2,0,6,1,0,2,11,1,6,5,4,0,0
MSTRG.24653|LOC111132362,2,0,10,0,1,5,0,0,13,9,9,12,9,9
gene32958|LOC111109384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13246|LOC111124528,2,0,2,3,4,1,3,10,11,0,0,7,7,1
MSTRG.30932|LOC111100380,5,9,5,3,2,5,4,6,3,2,10,4,0,3
gene7188|LOC111121599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43374|LOC111117553,3,10,12,8,7,18,4,5,15,15,15,9,3,24
MSTRG.31461|LOC111100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5589|LOC111121372,0,6,0,2,3,0,0,11,5,7,4,4,0,3
MSTRG.39370|LOC111115768,3,0,0,6,0,0,0,0,0,0,0,0,0,0
MSTRG.1829|LOC111126007,0,15,2,24,9,14,4,28,31,22,10,8,23,22
gene4460|LOC111121883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5908|LOC111119863,0,2,2,2,2,4,1,0,0,5,3,7,4,5
gene25801|LOC111103973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10283,32,44,68,64,27,22,24,47,25,84,35,41,16,58
MSTRG.6842,88,102,86,94,63,51,45,65,77,53,94,38,51,81
MSTRG.20067|LOC111128296,0,0,0,0,0,0,3,0,0,10,8,0,0,0
gene34899|LOC111113817,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gene25406|LOC111101310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18228|LOC111129247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5281|LOC111120788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26856|LOC111104219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35151,51,105,81,64,48,73,47,74,119,52,39,81,41,110
gene33237|LOC111111317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14924|LOC111126642,4,3,3,0,0,0,0,4,0,0,0,0,0,0
MSTRG.20029|LOC111130720,2,1,1,2,1,3,1,3,3,3,1,2,0,1
gene16322|LOC111131138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6740|LOC111119137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4325|LOC111101662,2,3,0,0,0,0,0,3,5,0,0,0,0,6
MSTRG.29570|LOC111100828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12771|LOC111123558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29934|LOC111108883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9315|LOC111118823,0,10,1,10,0,15,1,15,5,15,20,8,12,9
gene12536|LOC111122948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4559|LOC111133709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33748|LOC111104371,16,10,0,7,0,0,0,0,0,0,0,1,0,0
gene36506|LOC111115788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34583|LOC111103967,4,1,0,1,3,2,1,1,14,9,0,4,1,9
gene22486|LOC111132712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene8945|LOC111124970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8322,2823,4528,2704,4099,1765,1852,2580,4351,2847,3579,3915,3741,3694,2818
MSTRG.8320,35,25,15,19,21,17,31,18,40,30,30,41,16,41
MSTRG.8326,60,83,45,87,50,25,28,68,53,60,63,33,43,123
MSTRG.8324,345,403,425,420,258,246,295,324,422,468,394,346,242,443
MSTRG.33799|LOC111105633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12756|LOC111124776,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MSTRG.19049|LOC111131856,0,0,0,0,1,1,0,0,0,0,0,0,0,2
gene2183|LOC111117407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene35872|LOC111112225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19451|LOC111130460,5,15,13,7,8,16,0,15,27,16,4,10,11,19
MSTRG.12120|LOC111124749,3,0,1,1,8,3,0,1,0,3,10,5,0,18
gene2616|LOC111113469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18293,302,440,457,443,313,288,348,421,405,373,462,368,192,581
MSTRG.37359,916,1377,1155,1504,653,723,875,1349,1072,1105,1217,1383,1272,1103
MSTRG.22155|LOC111133637,5,0,0,12,0,0,11,18,0,0,0,0,0,10
MSTRG.41876|LOC111115227,1,0,0,1,0,4,0,0,1,0,3,0,0,3
MSTRG.27557|LOC111136909,0,0,0,0,0,0,0,0,4,2,0,0,0,0
MSTRG.10276|LOC111121562,0,0,0,3,0,0,0,2,0,0,1,0,0,0
MSTRG.23192|LOC111134138,0,0,0,0,0,0,0,0,3,0,0,0,0,4
gene13221|LOC111127750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24157|LOC111133044,0,79,0,75,85,0,0,0,0,0,70,36,45,42
MSTRG.1734|LOC111130589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19583|LOC111128874,0,2,3,2,2,0,0,0,0,0,0,12,0,0
MSTRG.490,7,12,9,8,5,10,5,9,8,22,11,12,7,23
MSTRG.493,0,13,0,19,5,4,10,25,2,0,14,29,35,0
MSTRG.31106,49,32,12,43,24,9,31,59,36,54,97,52,236,27
MSTRG.495,750,985,739,1153,505,565,777,868,866,902,1163,844,1141,928
