baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.25903|LOC111135342	7.2826591158763	-30	4.91928540429728	-6.09844673248543	1.07104075627294e-09	5.69612762981375e-07
MSTRG.19859|LOC111131656	1.81097398839786	-30	4.92571067085469	-6.09049170863999	1.12564414256362e-09	5.69612762981375e-07
MSTRG.1660|LOC111138003	4.44435317973829	-30	4.91961850659741	-6.09803381294073	1.07381036212254e-09	5.69612762981375e-07
gene32308|LOC111110117	1.47909286757891	-30	4.92589572033266	-6.09026290917381	1.12725411543379e-09	5.69612762981375e-07
MSTRG.39272	2.39698648184093	-30	4.92240999932244	-6.09457562538055	1.09728150058586e-09	5.69612762981375e-07
MSTRG.30167	1607.181480444	-1.25567509129165	0.206499626700026	-6.08076203990295	1.19612698005947e-09	5.84866222349747e-07
MSTRG.4796|LOC111108571	3.71904704781023	30	4.95294763999075	6.05699922158999	1.38684259752098e-09	6.67003084033945e-07
gene4455|LOC111120875	2.88054140179997	23.7172189960785	3.92140437977697	6.04814415937063	1.46523822593531e-09	6.93341275362744e-07
MSTRG.26459|LOC111134509	5.58789784089733	-22.3464630072595	3.70184593398172	-6.03657294381876	1.5742160862129e-09	7.33084945036731e-07
MSTRG.38790	22145.634820964	-1.32665108532564	0.220833362011105	-6.00747583265488	1.88433883359294e-09	8.63792698436712e-07
MSTRG.23209|LOC111136004	197.7448262904	-4.62232809867073	0.769907956151902	-6.00374117676834	1.92821993738838e-09	8.70309484970772e-07
MSTRG.12696	366.949671439998	-1.14640347814945	0.191074705297984	-5.99976577936685	1.97602348515485e-09	8.78372378901105e-07
MSTRG.20610|LOC111130041	60.6883279449405	30	5.00348535130232	5.99582049184805	2.02460571150673e-09	8.86535557674395e-07
